RegionID,SizeRank,RegionName,RegionType,StateName,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022
394872,228,"Monroe, LA",msa,LA,155563,162630,169097,175837,170833,167420,161853,159941,162206,171456,173990,180690,171729,175311,167187,167833,168924,176152,180324,180690,179382,180369,179239,180909,191401,193718,192589,186174,184580,195426,199138,202664,199787,195290,204851,204981,197888,196030,197191,207129,201224,194774,193714,199676,208696,213388,214876,214844
395011,229,"Racine, WI",msa,WI,168760,166738,165305,169215,170342,171200,172092,170568,171461,178335,183981,184159,182962,184017,188207,181087,178041,173242,178099,183168,183445,186187,182938,189432,192725,200719,193763,187991,176963,182272,180636,183787,181530,183732,188083,198465,199689,194346,184418,184221,186686,192313,199418,201908,200861,192292,190712,192337
395009,230,"Punta Gorda, FL",msa,FL,190943,187831,192417,202546,203671,206246,201015,201821,205533,204885,207484,201281,202754,204644,210614,216449,215083,217944,220879,226246,225498,222487,222287,227992,229086,234717,239474,246430,246736,241195,242368,245220,249232,251851,256117,263038,265892,277920,281570,287128,292179,303091,317076,325343,336691,344939,349676,350244
395047,231,"Saginaw, MI",msa,MI,104165,105942,106734,104557,103970,107377,107173,106506,107505,107129,111244,110680,115865,109488,110153,110542,115103,113340,112544,112999,118740,119417,114898,111475,114091,120583,122193,119615,122066,127754,130678,130337,127387,132316,135715,135989,132433,130371,134611,137396,132701,134478,137210,137446,131875,132858,145414,148621
395202,232,"Warner Robins, GA",msa,GA,139800,144878,152689,158014,157555,154260,154137,150394,156375,155130,154516,151937,153214,157109,155565,156856,161898,160092,160446,157466,161701,164050,164836,167289,170635,172355,170685,173057,172711,176174,168465,169013,165147,169608,167073,171342,177089,182986,184789,186674,193232,196573,194582,193032,196000,206481,209849,215959
395151,233,"Terre Haute, IN",msa,IN,110821,109355,106735,107162,100706,109063,115330,123112,118316,112194,109676,112987,114283,117104,116276,115367,111844,111822,106372,119922,121320,133394,126381,118193,119168,114637,122003,121666,123591,126663,122008,124154,122878,123107,120112,125784,125261,128285,129048,126484,126765,124900,133082,132483,135417,137994,152194,148619
395119,234,"St. George, UT",msa,UT,285110,291962,300283,306089,299494,298092,292003,294705,290129,299252,304381,310376,318384,322720,327740,321198,317513,313716,318790,325414,331738,328775,335626,350154,364879,372988,373938,382660,387181,392533,398253,414574,430204,448859,451066,464107,476882,474687,477016,476583,492564,491985,504929,526127,548659,560827,557196,555228
394860,236,"Midland, TX",msa,TX,293166,294019,290977,291229,290515,292714,294616,302608,305485,309946,305675,307359,308451,310211,301491,297672,299129,302448,300475,304028,305864,299540,288160,287927,295822,300429,296994,297548,292993,301961,304241,306357,302217,297192,297208,297419,298454,301991,302092,309500,312500,312248,308183,307877,311938,316888,320241,318185
394539,237,"Dover, DE",msa,DE,201848,207650,207600,210472,208006,210889,213977,217629,209429,210924,211819,220797,226965,227153,230107,227040,224617,223495,226409,227870,228114,221629,226304,230396,238497,242909,249242,249668,255040,251699,252608,250729,257963,265450,272501,272035,277720,279907,286628,289961,297342,289817,284010,274667,286342,297247,301214,304862
394651,238,"Greenville, NC",msa,NC,139617,142415,139411,144777,146811,151975,148665,142537,144502,146811,153719,154135,155509,151564,152196,152640,153788,152952,153939,159689,160365,160957,156861,159121,168728,172613,174848,169187,170880,171429,179983,177697,179838,175078,180944,190009,195913,199212,195233,191208,189028,190833,197882,206780,217005,217912,218596,224935
394406,239,"Bowling Green, KY",msa,KY,173592,175346,178967,173080,174045,170917,171474,176342,181434,187181,181419,175879,174301,181562,191825,197983,196924,191855,184234,185128,192787,198096,203738,199550,201018,204291,205628,210160,209306,207350,208373,205038,211602,212943,218510,224150,220235,223255,228640,235483,246752,241523,252142,244346,246784,232298,231418,230299
394559,240,"El Centro, CA",msa,CA,226641,229997,228265,227168,225951,227247,229258,226829,231571,234391,235228,237847,232404,238011,238788,245591,249177,250184,250083,250503,256109,258099,265240,265801,265607,258697,257671,260758,268378,269987,269903,264060,261625,267762,281979,292044,291026,290098,287625,283393,281123,289194,298506,298321,292184,296178,297063,305306
394729,241,"Joplin, MO",msa,MO,119878,118244,118076,118017,119414,118141,122608,121032,127068,126099,128033,127922,123072,124374,129887,134488,136894,129032,128087,126749,131238,133731,133896,132346,130147,133616,140060,146567,154160,155316,157830,151862,151526,149406,155211,157397,158245,156483,159409,163659,162334,161417,155979,156909,162776,173206,181049,175957
395162,242,"Torrington, CT",msa,CT,224478,228673,230170,223522,218843,212412,211391,210280,211139,222139,225056,227508,227075,221913,219300,217564,229548,239677,247014,242400,247197,247146,251161,251724,256659,268569,274473,279111,276653,278766,283187,273513,272212,266826,274175,277035,273740,273150,270382,277451,281676,281030,289847,297432,312631,304708,298961,298748
394712,243,"Jackson, TN",msa,TN,130685,133527,128811,132514,131401,133136,133007,135336,131925,127767,126666,130252,134339,138465,139574,144453,146086,143884,145157,140276,149538,147283,150602,145699,147486,148914,153413,157808,162970,165691,161687,161513,161163,167343,169895,171243,175246,179561,188944,193894,196509,197798,193176,194518,190159,196186,201637,208499
395018,244,"Redding, CA",msa,CA,262822,261761,256312,248569,253953,255358,264957,267607,270891,271252,268526,271782,270840,274060,273578,271102,271781,273994,275017,284699,286737,291142,284063,283633,291824,303044,311523,309973,307169,304087,309654,315701,324001,325225,329407,338547,343494,349066,341103,349836,354821,366314,367858,368110,370667,375860,376715,374702
394748,245,"Kingston, NY",msa,NY,219463,221679,218432,219841,228928,237373,243252,237136,237261,236949,234115,234004,234858,244515,244984,247353,247093,246516,241698,238672,247651,258651,262967,268863,275775,288485,292264,298753,297481,298223,296047,301393,310303,309736,312121,315568,327398,332426,326333,316891,316025,329049,341431,342748,340765,358317,378080,383668
395246,246,"Yuba City, CA",msa,CA,279728,275453,275223,274346,282359,284413,290448,285590,290431,294854,295866,298577,295713,301845,301267,307536,305812,309091,304361,305367,306299,309015,313655,317482,324320,330865,333252,339909,344306,352882,360505,364389,374237,372175,382759,384560,390024,389350,395919,401897,404915,399698,405861,415054,425718,427945,426902,428153
394707,247,"Iowa City, IA",msa,IA,221041,222722,226037,229937,227288,228392,226425,228213,224053,224672,220348,222929,223643,227194,229129,238477,237375,235262,219371,224710,229115,236463,234223,231985,235772,238769,245469,254332,251527,247188,238162,241841,243676,244126,252701,256897,258840,267220,273361,286730,277079,267893,275012,279412,292015,285842,290504,290141
394896,248,"Muskegon, MI",msa,MI,120364,122157,125733,125943,123507,125749,129694,138195,138937,137860,137369,138734,143635,145839,144561,140909,136979,136982,140067,135161,138522,137391,145163,148184,152389,157789,163264,166117,160039,158382,157355,164731,164446,165087,164827,163102,164914,170282,177065,177572,178027,174932,181943,177770,183124,179227,185635,189054
394299,249,"Abilene, TX",msa,TX,146211,148917,159655,164865,167209,163120,161735,157299,161872,166187,171949,171262,174200,171646,172500,172327,171961,175402,174735,175461,177437,174685,180417,182563,186246,185901,186779,191284,193596,189420,197486,200922,208478,203627,205413,204944,204404,200740,204595,205687,212609,215459,222576,223106,221984,222101,222286,222418
394944,250,"Oshkosh, WI",msa,WI,151647,152028,151467,147065,154226,151560,159663,153537,157763,152161,154039,153432,155958,157801,155626,155844,155173,161591,161177,163601,163329,162773,160662,158729,161911,164115,164637,169750,172094,175301,176128,177276,179737,179876,181112,182093,181209,182212,188893,193034,191604,189551,186097,193897,196092,205614,211075,212599
394428,251,"Burlington, NC",msa,NC,156832,160776,159892,170091,170276,170467,166029,162819,166138,165923,165940,165509,168044,170082,168748,165811,166757,167616,170130,170664,174624,173856,177752,184867,194129,193790,192680,193796,195137,194645,191262,194216,191841,201967,207204,214452,219946,224660,235654,232189,233943,232311,228484,230549,238365,257120,267635,274822
394960,252,"Panama City, FL",msa,FL,226411,225820,233460,237655,227907,213141,197835,205557,206034,209944,203228,209639,215161,225121,224151,228702,229355,231829,236368,237758,233661,225511,226939,235752,246381,251106,253350,255093,256337,264524,273157,277772,278870,278460,287635,295983,301031,298468,296743,305354,318194,335984,336852,342147,343430,353571,359460,351238
753869,253,"Bloomington, IL",msa,IL,158378,159370,160149,158424,158134,157521,155853,152821,151602,155505,157591,157888,154646,152988,152275,152248,152978,155836,154483,153446,153488,160242,162492,160193,159669,162585,163767,160414,159827,162272,162585,158295,152735,158460,162363,167963,170453,175200,179534,175285,170550,168218,172383,175912,179785,188948,201114,209803
394553,255,"East Stroudsburg, PA",msa,PA,147768,149764,146928,148818,150170,150017,150930,149315,155065,152264,153698,151251,154598,155920,160799,162021,160360,159481,157743,161921,162415,163381,161994,163864,171675,179362,186206,188668,194972,197095,205048,210359,222262,228989,232579,230267,231606,234717,239808,241165,241394,245669,249703,262317,264573,272898,270481,277001
394555,256,"Eau Claire, WI",msa,WI,165517,166983,168328,170025,176038,177359,176570,173493,178901,183302,184492,180476,180360,178890,179666,180247,182780,185325,186615,185750,189164,192022,191354,190943,194035,205587,208468,205868,205358,196821,200826,198428,210847,213176,220028,220094,222778,228057,232568,229917,228288,225015,237858,240041,257951,249114,253126,250859
395007,257,"Pueblo, CO",msa,CO,182545,180361,179446,179070,175247,180160,186487,193465,190595,192561,199156,202983,205018,201743,206349,209464,211880,209413,199675,198543,206313,211278,213934,213349,221406,233459,235436,242566,241051,248189,245643,248520,246985,252328,254462,262198,273709,278916,282319,276162,282738,286430,298821,301151,305636,306230,307609,310428
394393,259,"Bloomington, IN",msa,IN,183992,184367,182163,182917,185411,192569,192109,189476,191562,196183,206249,204879,200331,194811,197061,198576,204766,206306,202354,197351,198039,206825,209311,205620,211866,222155,237392,241784,241933,242650,237413,241802,251563,261569,272263,261411,266946,258110,264818,263403,276905,279573,284049,290496,296093,306786,304331,302109
395210,260,"Waterloo, IA",msa,IA,149229,148603,142769,136449,136665,141076,146149,142062,142417,143773,148393,146703,147203,148724,148335,151903,148462,147810,142225,143161,148678,151972,154851,148641,151120,154958,160658,159276,154908,155326,159526,163780,161106,160468,164050,170073,174248,179224,178761,180072,177186,182097,181777,181674,179207,179085,181928,195061
394731,261,"Kahului, HI",msa,HI,627966,644893,621369,621901,621788,640263,648535,625876,596116,589834,602572,618179,630032,635876,650006,629815,627890,634606,648655,643006,648311,644781,661513,657729,668996,684456,717049,729352,732293,728032,727174,752205,768725,782710,771012,769496,786644,817767,833965,851153,865981,876359,877793,875452,914689,939537,962018,947670
394930,262,"Odessa, TX",msa,TX,211188,213601,205399,211613,204469,208885,205289,222607,222662,221619,221885,224588,231527,224713,223589,225149,228586,231115,238670,233428,228874,218694,218714,220717,221328,218941,234045,239642,249296,239153,233102,222290,222919,216538,219675,214921,218197,225565,219100,231006,226743,236069,225496,230855,233377,241460,232943,234774
394351,264,"Auburn, AL",msa,AL,205774,200965,207137,208420,213298,209697,205056,204002,197888,198132,201492,212700,215330,210071,199539,195415,202489,202849,213653,212208,212264,213164,214404,217366,216874,210706,221285,220759,233532,233539,242426,245554,253062,249778,247463,245765,240022,233032,228458,226927,236532,239070,250759,258410,271299,274897,273233,269980
395215,266,"Wausau, WI",msa,WI,149970,146604,145757,145943,143629,147411,149561,155584,155856,157921,157985,158353,163546,161606,161269,156325,159602,161542,161172,160017,158439,166336,162555,166801,167826,172560,174416,170761,175856,173751,171833,168433,168503,175636,175817,179910,176109,177531,181655,188746,186243,180478,181249,180952,188135,183549,190386,186672
394720,267,"Janesville, WI",msa,WI,155531,154975,153616,153228,149784,151253,151309,158741,155592,154539,154190,160070,163997,164433,164741,165256,168598,167105,165063,168287,169812,172206,169527,175254,177214,178135,177207,178347,180227,184838,189581,189293,188642,190603,193087,188272,185918,190000,192517,193114,191291,189561,186898,182553,189072,195788,210046,215690
395079,268,"Sebastian, FL",msa,FL,218509,220511,221349,223238,222075,220350,217472,222826,226811,231249,226670,226652,227745,233069,231727,233829,234636,239650,234139,234516,238489,239498,234685,233207,241069,250420,257855,262858,265299,269466,267055,273752,279870,292585,296296,302419,302921,302962,303677,304709,312752,320091,332584,341338,346822,348723,357180,353309
395125,269,"State College, PA",msa,PA,249943,245925,244529,241021,244442,238587,242888,237874,237012,246026,244615,258837,258586,266566,264257,264391,259488,259129,263054,263427,270698,258926,264442,257113,265574,262448,273728,282197,283458,282782,268783,274274,267408,275094,272468,282048,290215,293707,290433,283762,280429,284112,275110,286127,295674,319864,316947,308512
394814,270,"Madera, CA",msa,CA,250686,257986,257808,262873,259127,262831,260631,258755,259102,261570,265308,271881,273508,269856,269391,276679,282171,297119,296189,300756,289450,286834,287578,291867,307058,314904,314902,311390,311855,317049,328859,339526,350178,352907,348731,352907,350227,361460,370326,384064,385168,372433,371036,379606,392154,392332,391605,394494
394710,271,"Jackson, MI",msa,MI,136415,135567,132610,132134,136809,137847,140910,134669,135359,132336,137188,137191,141668,140781,144722,145562,145126,138729,140119,140471,148594,143877,143418,146284,153882,159700,161730,158031,157927,154671,160313,161506,162232,158468,156265,157098,162755,170110,171481,173378,173828,172078,166871,168375,173903,177008,181626,181662
394453,272,"Chambersburg, PA",msa,PA,168069,169241,170103,173319,178174,178398,178092,173791,172261,172863,174495,179576,180103,177281,176882,177599,184684,183915,180476,179566,178649,183891,189923,193604,196653,194408,198003,197850,197652,202964,203682,203431,200859,203946,205603,208173,213093,215092,216289,213316,208475,208505,209097,221144,221255,230097,227670,238203
